	time	count	temp_real	temp_feel_like	humidity_percent	wind_speed_KPH	weather	is_holiday	is_weekend	season
9361	1/30/2016 22:00	389	6	2	0.685	22	Clear	0	1	Winter
9362	1/30/2016 23:00	349	5.5	2	0.735	17.5	Clear	0	1	Winter
9363	1/31/2016 0:00	336	5	1.5	0.76	18.5	Clear	0	1	Winter
9364	1/31/2016 1:00	245	6	2.5	0.71	19.5	Clear	0	1	Winter
9365	1/31/2016 2:00	244	6	2.5	0.71	19.5	Clear	0	1	Winter
9366	1/31/2016 3:00	145	6	3	0.71	13	Clear	0	1	Winter
9367	1/31/2016 4:00	93	6	3	0.76	13	Clear	0	1	Winter
9368	1/31/2016 5:00	84	6	4	0.76	9	Clear	0	1	Winter
9369	1/31/2016 6:00	98	6	4	0.76	10	Scattered_Clounds	0	1	Winter
9370	1/31/2016 7:00	137	7	5	0.785	10	Rain	0	1	Winter
9371	1/31/2016 8:00	217	7.5	4.5	0.785	15	Rain	0	1	Winter
9372	1/31/2016 9:00	260	7	5	0.9	10	Rain	0	1	Winter
9373	1/31/2016 10:00	392	8	6	0.93	10	Rain	0	1	Winter
9374	1/31/2016 11:00	513	10	9	0.91	18.5	Rain	0	1	Winter
9375	1/31/2016 12:00	748	11.5	11.5	0.85	27	Broken_Clound	0	1	Winter
9376	1/31/2016 13:00	924	13	13	0.82	29	Broken_Clound	0	1	Winter
9377	1/31/2016 14:00	1080	13.5	13.5	0.795	26	Broken_Clound	0	1	Winter
9378	1/31/2016 15:00	1159	14	14	0.77	30	Broken_Clound	0	1	Winter
9379	1/31/2016 16:00	972	14	14	0.77	33	Broken_Clound	0	1	Winter
9380	1/31/2016 17:00	846	14	14	0.77	30.5	Broken_Clound	0	1	Winter
9381	1/31/2016 18:00	688	14	14	0.77	36	Broken_Clound	0	1	Winter
9382	1/31/2016 19:00	529	14	14	0.77	35	Broken_Clound	0	1	Winter
9383	1/31/2016 20:00	436	13.5	13.5	0.795	37	Broken_Clound	0	1	Winter
9384	1/31/2016 21:00	345	13	13	0.82	31.5	Broken_Clound	0	1	Winter
9385	1/31/2016 22:00	311	13	13	0.82	31	Cloudy	0	1	Winter
9386	1/31/2016 23:00	217	13	13	0.77	28	Cloudy	0	1	Winter
9387	2/1/2016 0:00	129	13	13	0.77	33	Cloudy	0	0	Winter
9388	2/1/2016 1:00	61	13	13	0.77	31.5	Cloudy	0	0	Winter
9389	2/1/2016 2:00	35	13	13	0.77	31.5	Cloudy	0	0	Winter
9390	2/1/2016 3:00	31	12.5	12.5	0.795	28.5	Broken_Clound	0	0	Winter
9391	2/1/2016 4:00	34	12	12	0.82	31	Rain	0	0	Winter
9392	2/1/2016 5:00	95	12	12	0.695	30.5	Cloudy	0	0	Winter
9393	2/1/2016 6:00	512	12.5	12.5	0.65	29.5	Broken_Clound	0	0	Winter
9394	2/1/2016 7:00	1813	13	13	0.63	34	Broken_Clound	0	0	Winter
9395	2/1/2016 8:00	3718	12	12	0.72	31	Broken_Clound	0	0	Winter
9396	2/1/2016 9:00	1863	12.5	12.5	0.695	34	Broken_Clound	0	0	Winter
9397	2/1/2016 10:00	806	13	13	0.72	33	Broken_Clound	0	0	Winter
9398	2/1/2016 11:00	677	13	13	0.72	40	Broken_Clound	0	0	Winter
9399	2/1/2016 12:00	866	13.5	13.5	0.695	39	Broken_Clound	0	0	Winter
9400	2/1/2016 13:00	832	13.5	13.5	0.72	39	Broken_Clound	0	0	Winter
9401	2/1/2016 14:00	794	14.5	14.5	0.65	36	Broken_Clound	0	0	Winter
9402	2/1/2016 15:00	919	14	14	0.67	36	Broken_Clound	0	0	Winter
9403	2/1/2016 16:00	1355	14	14	0.65	35	Broken_Clound	0	0	Winter
9404	2/1/2016 17:00	2841	14	14	0.67	34	Broken_Clound	0	0	Winter
9405	2/1/2016 18:00	2686	14	14	0.65	34	Broken_Clound	0	0	Winter
9406	2/1/2016 19:00	1534	13	13	0.55	47	Scattered_Clounds	0	0	Winter
9407	2/1/2016 20:00	851	12	12	0.56	43.5	Broken_Clound	0	0	Winter
9408	2/1/2016 21:00	571	11.5	11.5	0.56	40.5	Scattered_Clounds	0	0	Winter
9409	2/1/2016 22:00	360	11	11	0.6	35	Scattered_Clounds	0	0	Winter
9410	2/1/2016 23:00	223	10	6	0.62	32	Scattered_Clounds	0	0	Winter
9411	2/2/2016 0:00	112	10	6	0.62	35	Scattered_Clounds	0	0	Winter
9412	2/2/2016 1:00	75	10	6	0.62	33	Scattered_Clounds	0	0	Winter
9413	2/2/2016 2:00	44	10	6.5	0.62	31.5	Scattered_Clounds	0	0	Winter
9414	2/2/2016 3:00	25	10	7	0.67	29	Scattered_Clounds	0	0	Winter
9415	2/2/2016 4:00	33	10	6.5	0.645	27.5	Clear	0	0	Winter
9416	2/2/2016 5:00	102	10	6	0.67	31	Scattered_Clounds	0	0	Winter
9417	2/2/2016 6:00	623	10	7	0.645	30	Scattered_Clounds	0	0	Winter
9418	2/2/2016 7:00	2005	10	6	0.62	31	Scattered_Clounds	0	0	Winter
9419	2/2/2016 8:00	3670	10	6.5	0.62	31.5	Scattered_Clounds	0	0	Winter
9420	2/2/2016 9:00	1704	9	4.5	0.69	35	Rain	0	0	Winter
9421	2/2/2016 10:00	810	9	5	0.71	29	Scattered_Clounds	0	0	Winter
9422	2/2/2016 11:00	746	10	6.5	0.54	32.5	Scattered_Clounds	0	0	Winter
9423	2/2/2016 12:00	989	10.5	8.5	0.47	38.5	Scattered_Clounds	0	0	Winter
9424	2/2/2016 13:00	1032	10.5	8.5	0.505	39	Scattered_Clounds	0	0	Winter
9425	2/2/2016 14:00	919	10	6	0.47	39	Scattered_Clounds	0	0	Winter
9426	2/2/2016 15:00	957	10	6	0.47	33	Scattered_Clounds	0	0	Winter
9427	2/2/2016 16:00	1434	9	5	0.5	31.5	Scattered_Clounds	0	0	Winter
9428	2/2/2016 17:00	2846	8	4.5	0.595	23	Scattered_Clounds	0	0	Winter
9429	2/2/2016 18:00	2600	8	4	0.55	27	Clear	0	0	Winter
9430	2/2/2016 19:00	1556	7.5	3.5	0.64	25	Clear	0	0	Winter
9431	2/2/2016 20:00	909	7	3	0.66	25	Clear	0	0	Winter
9432	2/2/2016 21:00	628	6	2	0.71	23	Clear	0	0	Winter
9433	2/2/2016 22:00	457	6	2	0.71	22	Clear	0	0	Winter
9434	2/2/2016 23:00	238	5.5	1.5	0.735	19.5	Clear	0	0	Winter
9435	2/3/2016 0:00	127	5	1	0.785	22	Scattered_Clounds	0	0	Winter
9436	2/3/2016 1:00	56	5	1	0.785	19.5	Clear	0	0	Winter
9437	2/3/2016 2:00	44	5	1	0.76	20	Clear	0	0	Winter
9438	2/3/2016 3:00	29	5	1	0.7	22	Clear	0	0	Winter
9439	2/3/2016 4:00	36	4.5	0.5	0.755	20	Clear	0	0	Winter
9440	2/3/2016 5:00	103	4	0.5	0.75	16	Clear	0	0	Winter
9441	2/3/2016 6:00	589	4	0	0.725	20.5	Clear	0	0	Winter
9442	2/3/2016 7:00	2019	4	-0.5	0.7	23	Clear	0	0	Winter
9443	2/3/2016 8:00	3823	5	0.5	0.66	25	Scattered_Clounds	0	0	Winter
9444	2/3/2016 9:00	1891	5.5	1.5	0.635	26	Scattered_Clounds	0	0	Winter
9445	2/3/2016 10:00	819	6.5	1.5	0.66	32	Broken_Clound	0	0	Winter
9446	2/3/2016 11:00	711	7	3	0.66	31	Broken_Clound	0	0	Winter
9447	2/3/2016 12:00	945	7.5	4	0.685	26	Broken_Clound	0	0	Winter
9448	2/3/2016 13:00	929	8	4	0.64	27	Broken_Clound	0	0	Winter
9449	2/3/2016 14:00	793	8.5	4.5	0.64	26	Broken_Clound	0	0	Winter
9450	2/3/2016 15:00	929	9	5.5	0.56	26.5	Scattered_Clounds	0	0	Winter
9451	2/3/2016 16:00	1399	9	6	0.56	24	Scattered_Clounds	0	0	Winter
9452	2/3/2016 17:00	2739	8	5	0.595	20	Scattered_Clounds	0	0	Winter
9453	2/3/2016 18:00	2608	7.5	4.5	0.615	17.5	Clear	0	0	Winter
9454	2/3/2016 19:00	1482	7	4	0.66	19.5	Clear	0	0	Winter
9455	2/3/2016 20:00	881	7	4	0.66	18.5	Clear	0	0	Winter
9456	2/3/2016 21:00	633	6	3	0.71	17	Clear	0	0	Winter
9457	2/3/2016 22:00	538	6	3	0.71	16	Clear	0	0	Winter
9458	2/3/2016 23:00	313	5.5	2.5	0.76	16	Clear	0	0	Winter
9459	2/4/2016 0:00	133	5	2	0.785	16	Clear	0	0	Winter
9460	2/4/2016 1:00	96	5.5	1.5	0.785	21	Clear	0	0	Winter
9461	2/4/2016 2:00	72	6	3	0.76	19	Clear	0	0	Winter
9462	2/4/2016 3:00	38	6.5	3	0.735	20	Rain	0	0	Winter
9463	2/4/2016 4:00	40	6	2.5	0.84	21.5	Rain	0	0	Winter
9464	2/4/2016 5:00	89	7.5	4	0.815	23.5	Cloudy	0	0	Winter
9465	2/4/2016 6:00	553	9	5	0.82	29.5	Broken_Clound	0	0	Winter
9466	2/4/2016 7:00	1841	9	5	0.87	31	Broken_Clound	0	0	Winter
9467	2/4/2016 8:00	3814	10	7	0.82	28	Broken_Clound	0	0	Winter
9468	2/4/2016 9:00	1996	11	11	0.82	30	Broken_Clound	0	0	Winter
9469	2/4/2016 10:00	860	12	12	0.77	30.5	Broken_Clound	0	0	Winter
9470	2/4/2016 11:00	747	12.5	12.5	0.745	28	Broken_Clound	0	0	Winter
9471	2/4/2016 12:00	964	13	13	0.72	28	Broken_Clound	0	0	Winter
9472	2/4/2016 13:00	1024	13.5	13.5	0.695	27	Broken_Clound	0	0	Winter
9473	2/4/2016 14:00	926	13.5	13.5	0.67	33	Scattered_Clounds	0	0	Winter
9474	2/4/2016 15:00	1028	13	13	0.67	25	Scattered_Clounds	0	0	Winter
9475	2/4/2016 16:00	1429	13	13	0.67	16	Scattered_Clounds	0	0	Winter
9476	2/4/2016 17:00	2733	12.5	12.5	0.695	9	Scattered_Clounds	0	0	Winter
9477	2/4/2016 18:00	2534	12	12	0.72	12	Scattered_Clounds	0	0	Winter
9478	2/4/2016 19:00	1565	12	12	0.72	15	Scattered_Clounds	0	0	Winter
9479	2/4/2016 20:00	1006	11.5	11.5	0.795	17	Scattered_Clounds	0	0	Winter
9480	2/4/2016 21:00	694	11	11	0.82	16	Scattered_Clounds	0	0	Winter
9481	2/4/2016 22:00	574	11	11	0.82	14	Broken_Clound	0	0	Winter
9482	2/4/2016 23:00	398	11	11	0.85	17.5	Cloudy	0	0	Winter
9483	2/5/2016 0:00	208	11	11	0.82	19.5	Broken_Clound	0	0	Winter
9484	2/5/2016 1:00	120	11	11	0.77	18	Broken_Clound	0	0	Winter
9485	2/5/2016 2:00	74	11	11	0.77	18.5	Scattered_Clounds	0	0	Winter
9486	2/5/2016 3:00	52	11	11	0.77	14	Cloudy	0	0	Winter
9487	2/5/2016 4:00	46	11	11	0.745	16	Cloudy	0	0	Winter
9488	2/5/2016 5:00	96	11	11	0.745	15	Cloudy	0	0	Winter
9489	2/5/2016 6:00	449	10.5	9.5	0.85	17	Broken_Clound	0	0	Winter
9490	2/5/2016 7:00	1530	10.5	9	0.795	19.5	Broken_Clound	0	0	Winter
9491	2/5/2016 8:00	3435	11	11	0.77	22	Broken_Clound	0	0	Winter
9492	2/5/2016 9:00	1738	10.5	9.5	0.825	19.5	Rain	0	0	Winter
9493	2/5/2016 10:00	830	11	11	0.85	22.5	Rain	0	0	Winter
9494	2/5/2016 11:00	811	11	11	0.82	23	Broken_Clound	0	0	Winter
9495	2/5/2016 12:00	965	11	11	0.82	27	Scattered_Clounds	0	0	Winter
9496	2/5/2016 13:00	1022	11	11	0.82	23	Rain	0	0	Winter
9497	2/5/2016 14:00	881	11	11	0.82	28	Broken_Clound	0	0	Winter
9498	2/5/2016 15:00	1064	11	11	0.77	27	Broken_Clound	0	0	Winter
9499	2/5/2016 16:00	1460	11	11	0.745	27	Broken_Clound	0	0	Winter
9500	2/5/2016 17:00	2656	11	11	0.72	27	Broken_Clound	0	0	Winter
9501	2/5/2016 18:00	1976	11	11	0.77	20	Broken_Clound	0	0	Winter
9502	2/5/2016 19:00	1175	11	11	0.77	23.5	Rain	0	0	Winter
9503	2/5/2016 20:00	687	11	11	0.77	29.5	Rain	0	0	Winter
9504	2/5/2016 21:00	451	10	6.5	0.82	28.5	Snow	0	0	Winter
9505	2/5/2016 22:00	438	10	7	0.82	25	Rain	0	0	Winter
9506	2/5/2016 23:00	433	11	11	0.77	26	Cloudy	0	0	Winter
9507	2/6/2016 0:00	347	11	11	0.745	28.5	Broken_Clound	0	1	Winter
9508	2/6/2016 1:00	238	10	7	0.82	26	Broken_Clound	0	1	Winter
9509	2/6/2016 2:00	189	10	7	0.82	24	Rain	0	1	Winter
9510	2/6/2016 3:00	108	10	7	0.88	23	Broken_Clound	0	1	Winter
9511	2/6/2016 4:00	87	10	7	0.88	22	Broken_Clound	0	1	Winter
9512	2/6/2016 5:00	71	10	7	0.88	20	Broken_Clound	0	1	Winter
9513	2/6/2016 6:00	94	11	11	0.77	20.5	Broken_Clound	0	1	Winter
9514	2/6/2016 7:00	214	10	7.5	0.88	17.5	Broken_Clound	0	1	Winter
9515	2/6/2016 8:00	389	11	11	0.795	27	Cloudy	0	1	Winter
9516	2/6/2016 9:00	698	11	11	0.77	29.5	Broken_Clound	0	1	Winter
9517	2/6/2016 10:00	944	12	12	0.72	33	Cloudy	0	1	Winter
9518	2/6/2016 11:00	1104	12	12	0.72	40	Broken_Clound	0	1	Winter
9519	2/6/2016 12:00	1219	12	12	0.695	37	Broken_Clound	0	1	Winter
9520	2/6/2016 13:00	1244	12	12	0.67	41	Cloudy	0	1	Winter
9521	2/6/2016 14:00	1294	13	13	0.63	37	Broken_Clound	0	1	Winter
9522	2/6/2016 15:00	1253	13	13	0.63	41	Scattered_Clounds	0	1	Winter
9523	2/6/2016 16:00	1283	13	13	0.63	36	Scattered_Clounds	0	1	Winter
9524	2/6/2016 17:00	848	13	13	0.59	41	Scattered_Clounds	0	1	Winter
9525	2/6/2016 18:00	495	12	12	0.63	38	Rain	0	1	Winter
9526	2/6/2016 19:00	362	11	11	0.695	36	Rain	0	1	Winter
9527	2/6/2016 20:00	171	10	7	0.79	29	Rain	0	1	Winter
9528	2/6/2016 21:00	147	10	6.5	0.82	31.5	Rain	0	1	Winter
9529	2/6/2016 22:00	172	10	6	0.88	37	Rain	0	1	Winter
9530	2/6/2016 23:00	155	8	4	0.84	30.5	Rain	0	1	Winter
9531	2/7/2016 0:00	256	7	4	0.785	19	Broken_Clound	0	1	Winter
9532	2/7/2016 1:00	194	7	4	0.76	15	Scattered_Clounds	0	1	Winter
9533	2/7/2016 2:00	168	7	4.5	0.81	14	Clear	0	1	Winter
9534	2/7/2016 3:00	128	7	4	0.785	18.5	Clear	0	1	Winter
9535	2/7/2016 4:00	95	7	4	0.76	19.5	Clear	0	1	Winter
9536	2/7/2016 5:00	59	7	4	0.76	17	Clear	0	1	Winter
9537	2/7/2016 6:00	75	6	2	0.76	22	Clear	0	1	Winter
9538	2/7/2016 7:00	155	6	2	0.76	23	Scattered_Clounds	0	1	Winter
9539	2/7/2016 8:00	268	6.5	2.5	0.735	25	Clear	0	1	Winter
9540	2/7/2016 9:00	610	7.5	3.5	0.685	29	Clear	0	1	Winter
9541	2/7/2016 10:00	1035	9	5	0.6	32	Scattered_Clounds	0	1	Winter
9542	2/7/2016 11:00	1324	10	6	0.58	38	Broken_Clound	0	1	Winter
9543	2/7/2016 12:00	1568	10	6	0.56	36	Scattered_Clounds	0	1	Winter
9544	2/7/2016 13:00	1684	10	6	0.54	35	Scattered_Clounds	0	1	Winter
9545	2/7/2016 14:00	1644	9.5	6.5	0.62	24	Scattered_Clounds	0	1	Winter
9546	2/7/2016 15:00	1401	10	7	0.54	30	Scattered_Clounds	0	1	Winter
9547	2/7/2016 16:00	1156	9.5	5.5	0.56	32	Scattered_Clounds	0	1	Winter
9548	2/7/2016 17:00	858	9	5	0.66	31.5	Scattered_Clounds	0	1	Winter
9549	2/7/2016 18:00	562	8	4	0.76	30	Rain	0	1	Winter
9550	2/7/2016 19:00	287	8	4	0.82	31	Rain	0	1	Winter
9551	2/7/2016 20:00	211	8.5	4	0.82	38	Rain	0	1	Winter
9552	2/7/2016 21:00	196	10	6	0.82	39	Rain	0	1	Winter
9553	2/7/2016 22:00	91	10	6	0.85	32	Snow	0	1	Winter
9554	2/8/2016 6:00	494	8	4	0.66	32	Scattered_Clounds	0	0	Winter
9555	2/8/2016 7:00	1707	8	4	0.62	33	Scattered_Clounds	0	0	Winter
9556	2/8/2016 8:00	3577	9	5	0.58	36	Scattered_Clounds	0	0	Winter
9557	2/8/2016 9:00	1697	9.5	5	0.58	38.5	Scattered_Clounds	0	0	Winter
9558	2/8/2016 10:00	671	10	6	0.56	46	Broken_Clound	0	0	Winter
9559	2/8/2016 11:00	625	10	6	0.56	47	Broken_Clound	0	0	Winter
9560	2/8/2016 12:00	612	9.5	5	0.645	49.5	Rain	0	0	Winter
9561	2/8/2016 13:00	490	9	4.5	0.735	44.5	Rain	0	0	Winter
9562	2/8/2016 14:00	527	9.5	4.5	0.69	46.5	Rain	0	0	Winter
9563	2/8/2016 15:00	556	9	4	0.71	56	Rain	0	0	Winter
9564	2/8/2016 16:00	964	9	4	0.66	51	Broken_Clound	0	0	Winter
9565	2/8/2016 17:00	2212	9	4	0.71	43.5	Rain	0	0	Winter
9566	2/8/2016 18:00	2336	9.5	5	0.62	46	Broken_Clound	0	0	Winter
9567	2/8/2016 19:00	1256	9	4	0.62	43.5	Broken_Clound	0	0	Winter
9568	2/8/2016 20:00	736	8	4	0.62	33	Scattered_Clounds	0	0	Winter
9569	2/8/2016 21:00	456	8	3.5	0.62	36	Broken_Clound	0	0	Winter
9570	2/8/2016 22:00	384	8	3.5	0.57	36	Broken_Clound	0	0	Winter
9571	2/8/2016 23:00	197	7	3	0.61	27	Scattered_Clounds	0	0	Winter
9572	2/9/2016 0:00	110	7	3	0.66	24	Scattered_Clounds	0	0	Winter
9573	2/9/2016 1:00	55	7	3	0.66	26	Scattered_Clounds	0	0	Winter
9574	2/9/2016 2:00	37	6.5	2.5	0.685	22	Scattered_Clounds	0	0	Winter
9575	2/9/2016 3:00	12	6	2	0.71	24	Broken_Clound	0	0	Winter
9576	2/9/2016 4:00	34	6	3	0.66	15.5	Clear	0	0	Winter
9577	2/9/2016 5:00	95	6	4.5	0.71	7.5	Clear	0	0	Winter
9578	2/9/2016 6:00	580	6	4	0.735	9	Broken_Clound	0	0	Winter
9579	2/9/2016 7:00	1800	7	4.5	0.71	14	Broken_Clound	0	0	Winter
9580	2/9/2016 8:00	3851	6	3.5	0.81	12	Scattered_Clounds	0	0	Winter
9581	2/9/2016 9:00	1895	6.5	3.5	0.785	14	Scattered_Clounds	0	0	Winter
9582	2/9/2016 10:00	795	7	4	0.685	17	Scattered_Clounds	0	0	Winter
9583	2/9/2016 11:00	687	6	2	0.71	21	Scattered_Clounds	0	0	Winter
9584	2/9/2016 12:00	985	7	3	0.615	26	Scattered_Clounds	0	0	Winter
9585	2/9/2016 13:00	971	7	3	0.57	23	Scattered_Clounds	0	0	Winter
9586	2/9/2016 14:00	851	8	4	0.5	29	Scattered_Clounds	0	0	Winter
9587	2/9/2016 15:00	884	7.5	3.5	0.515	27	Scattered_Clounds	0	0	Winter
9588	2/9/2016 16:00	1349	7	3	0.53	23	Scattered_Clounds	0	0	Winter
9589	2/9/2016 17:00	2623	6.5	2	0.595	26.5	Scattered_Clounds	0	0	Winter
9590	2/9/2016 18:00	2436	6	1.5	0.66	29.5	Rain	0	0	Winter
9591	2/9/2016 19:00	1286	5	1	0.76	23	Scattered_Clounds	0	0	Winter
9592	2/9/2016 20:00	784	5	1	0.785	24	Scattered_Clounds	0	0	Winter
9593	2/9/2016 21:00	554	6	2	0.71	24	Scattered_Clounds	0	0	Winter
9594	2/9/2016 22:00	394	5	0	0.81	26	Rain	0	0	Winter
9595	2/9/2016 23:00	240	5	0	0.81	26	Rain	0	0	Winter
9596	2/10/2016 0:00	103	5.5	1.5	0.785	21	Rain	0	0	Winter
9597	2/10/2016 1:00	76	6	2	0.785	21	Rain	0	0	Winter
9598	2/10/2016 2:00	41	6.5	2.5	0.735	22	Broken_Clound	0	0	Winter
9599	2/10/2016 3:00	28	6	2	0.76	23	Broken_Clound	0	0	Winter
9600	2/10/2016 4:00	34	6	2	0.76	27	Broken_Clound	0	0	Winter
9601	2/10/2016 5:00	87	5	1	0.81	24	Broken_Clound	0	0	Winter
9602	2/10/2016 6:00	564	5.5	1.5	0.785	24	Rain	0	0	Winter
9603	2/10/2016 7:00	1766	6	2	0.76	23	Broken_Clound	0	0	Winter
9604	2/10/2016 8:00	3455	6	2	0.81	23	Broken_Clound	0	0	Winter
9605	2/10/2016 9:00	1728	7	3	0.76	24	Broken_Clound	0	0	Winter
9606	2/10/2016 10:00	752	7	3.5	0.76	21.5	Broken_Clound	0	0	Winter
9607	2/10/2016 11:00	699	7.5	4.5	0.71	19	Broken_Clound	0	0	Winter
9608	2/10/2016 12:00	908	8	5	0.64	19.5	Broken_Clound	0	0	Winter
9609	2/10/2016 13:00	953	8	5.5	0.66	14	Broken_Clound	0	0	Winter
9610	2/10/2016 14:00	900	9	6	0.62	19.5	Scattered_Clounds	0	0	Winter
9611	2/10/2016 15:00	1028	9	6	0.62	21	Broken_Clound	0	0	Winter
9612	2/10/2016 16:00	1373	8.5	5.5	0.6	20.5	Scattered_Clounds	0	0	Winter
9613	2/10/2016 17:00	2691	8	5	0.62	17	Scattered_Clounds	0	0	Winter
9614	2/10/2016 18:00	2609	7	4	0.66	15	Clear	0	0	Winter
9615	2/10/2016 19:00	1543	7	5	0.61	11	Clear	0	0	Winter
9616	2/10/2016 20:00	971	6	4	0.66	11	Clear	0	0	Winter
9617	2/10/2016 21:00	598	5	2.5	0.76	10	Clear	0	0	Winter
9618	2/10/2016 22:00	478	5	3	0.76	9	Clear	0	0	Winter
9619	2/10/2016 23:00	241	4	1.5	0.81	9	Clear	0	0	Winter
9620	2/11/2016 0:00	181	4	1.5	0.81	10	Clear	0	0	Winter
9621	2/11/2016 1:00	68	3	0	0.87	10	Clear	0	0	Winter
9622	2/11/2016 2:00	50	3	0	0.87	9	Clear	0	0	Winter
9623	2/11/2016 3:00	33	3	2	0.87	6	Clear	0	0	Winter
9624	2/11/2016 4:00	30	3	0.5	0.87	8	Clear	0	0	Winter
9625	2/11/2016 5:00	95	3	0	0.87	11	Clear	0	0	Winter
9626	2/11/2016 6:00	549	2	-1	0.87	10	Clear	0	0	Winter
9627	2/11/2016 7:00	1777	2	-0.5	0.87	8	Clear	0	0	Winter
9628	2/11/2016 8:00	3881	2.5	0.5	0.9	8.5	Scattered_Clounds	0	0	Winter
9629	2/11/2016 9:00	1905	3.5	1.5	0.84	7.5	Scattered_Clounds	0	0	Winter
9630	2/11/2016 10:00	920	5.5	4.5	0.735	6	Scattered_Clounds	0	0	Winter
9631	2/11/2016 11:00	817	7.5	6	0.64	8	Scattered_Clounds	0	0	Winter
9632	2/11/2016 12:00	1093	8	6	0.57	9	Scattered_Clounds	0	0	Winter
9633	2/11/2016 13:00	1104	8.5	6	0.535	15	Scattered_Clounds	0	0	Winter
9634	2/11/2016 14:00	1006	9	7	0.48	13	Scattered_Clounds	0	0	Winter
9635	2/11/2016 15:00	1119	8	6	0.53	11	Scattered_Clounds	0	0	Winter
9636	2/11/2016 16:00	1438	7.5	6	0.55	9	Scattered_Clounds	0	0	Winter
9637	2/11/2016 17:00	2674	7.5	6	0.55	7.5	Scattered_Clounds	0	0	Winter
9638	2/11/2016 18:00	2594	7	6	0.57	7	Clear	0	0	Winter
9639	2/11/2016 19:00	1503	6.5	4.5	0.615	9	Scattered_Clounds	0	0	Winter
9640	2/11/2016 20:00	840	6	4	0.685	9	Scattered_Clounds	0	0	Winter
9641	2/11/2016 21:00	666	5	3	0.76	9	Broken_Clound	0	0	Winter
9642	2/11/2016 22:00	494	5	3	0.76	8.5	Scattered_Clounds	0	0	Winter
9643	2/11/2016 23:00	349	5	3	0.81	8.5	Clear	0	0	Winter
9644	2/12/2016 0:00	171	5	4	0.81	6.5	Clear	0	0	Winter
9645	2/12/2016 1:00	113	4.5	3	0.84	7.5	Scattered_Clounds	0	0	Winter
9646	2/12/2016 2:00	70	4	2.5	0.87	6.5	Broken_Clound	0	0	Winter
9647	2/12/2016 3:00	51	3.5	0.5	0.87	10	Scattered_Clounds	0	0	Winter
9648	2/12/2016 4:00	36	4	1	0.87	13	Broken_Clound	0	0	Winter
9649	2/12/2016 5:00	96	4	1	0.87	11	Scattered_Clounds	0	0	Winter
9650	2/12/2016 6:00	506	3	0	0.93	12	Scattered_Clounds	0	0	Winter
9651	2/12/2016 7:00	1574	3.5	0	0.93	15	Clear	0	0	Winter
9652	2/12/2016 8:00	3501	4.5	1.5	0.9	14	Scattered_Clounds	0	0	Winter
9653	2/12/2016 9:00	1905	6	3	0.84	18	Broken_Clound	0	0	Winter
9654	2/12/2016 10:00	856	5	1	0.84	19.5	Broken_Clound	0	0	Winter
9655	2/12/2016 11:00	820	5	2	0.81	15	Broken_Clound	0	0	Winter
9656	2/12/2016 12:00	1077	5	1.5	0.81	17.5	Broken_Clound	0	0	Winter
9657	2/12/2016 13:00	1028	5	2	0.81	17	Broken_Clound	0	0	Winter
9658	2/12/2016 14:00	914	5.5	2	0.785	18	Broken_Clound	0	0	Winter
9659	2/12/2016 15:00	1003	6	2.5	0.76	20.5	Broken_Clound	0	0	Winter
9660	2/12/2016 16:00	1425	6	2	0.76	21	Broken_Clound	0	0	Winter
9661	2/12/2016 17:00	2484	6	3	0.76	15	Broken_Clound	0	0	Winter
9662	2/12/2016 18:00	1999	5.5	2.5	0.785	13	Broken_Clound	0	0	Winter
9663	2/12/2016 19:00	1182	5	2.5	0.81	10	Broken_Clound	0	0	Winter
9664	2/12/2016 20:00	705	5	3	0.87	7	Broken_Clound	0	0	Winter
9665	2/12/2016 21:00	493	5	3	0.84	8	Broken_Clound	0	0	Winter
9666	2/12/2016 22:00	409	4.5	2.5	0.87	8	Clear	0	0	Winter
9667	2/12/2016 23:00	401	3.5	1	0.9	10	Clear	0	0	Winter
9668	2/13/2016 0:00	317	3	1.5	0.93	6.5	Clear	0	1	Winter
9669	2/13/2016 1:00	264	3	2	0.9	5.5	Clear	0	1	Winter
9670	2/13/2016 2:00	159	2	0.5	0.9	7.5	Clear	0	1	Winter
9671	2/13/2016 3:00	136	2	0.5	0.9	6.5	Scattered_Clounds	0	1	Winter
9672	2/13/2016 4:00	101	3	-0.5	0.87	14	Clear	0	1	Winter
9673	2/13/2016 5:00	52	2.5	-1.5	0.9	17	Scattered_Clounds	0	1	Winter
9674	2/13/2016 6:00	76	3.5	-1.5	0.87	23	Scattered_Clounds	0	1	Winter
9675	2/13/2016 7:00	178	4	-1	0.87	27	Broken_Clound	0	1	Winter
9676	2/13/2016 8:00	365	4	-1	0.87	29	Rain	0	1	Winter
9677	2/13/2016 9:00	600	5	0	0.76	30	Broken_Clound	0	1	Winter
9678	2/13/2016 10:00	738	5	0	0.81	31	Rain	0	1	Winter
9679	2/13/2016 11:00	625	5	0	0.81	29.5	Rain	0	1	Winter
9680	2/13/2016 12:00	702	5	0	0.87	30	Rain	0	1	Winter
9681	2/13/2016 13:00	825	5	0	0.84	29	Rain	0	1	Winter
9682	2/13/2016 14:00	819	5	0.5	0.81	25	Rain	0	1	Winter
9683	2/13/2016 15:00	834	5.5	1.5	0.785	23	Rain	0	1	Winter
9684	2/13/2016 16:00	728	5	1.5	0.81	18	Snow	0	1	Winter
